"","WillowSubNo","PayCode","movieCheck","trialNo","itemId","eventOrder","blockOrder","eventType","condition","manner","result","verbName","verbMeaning","seeAmbigV1","seeAmbigV2","seeBiasV1","seeBiasV2","seeTrain1a","seeTrain2a","seeTrain3a","seeTrain1b","seeTrain2b","seeTrain3b","seeTestV1","seeTestV2","ambigS","ambigV","bias1","bias2","biasV1Ans","bias1RESP","biasV2Ans","bias2RESP","test1","test2","testV1Ans","test1RESP","testV2Ans","test2RESP","catchTrialNum","catchOrderedNum","catchTrialRESP","commentCheck","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Comments","Answer.English","Answer.country","Approve","Reject","trialCount","SubNo"
"42","109","a3e0f1599dg109","yellow background  with green and red ball bouncing around","3","3","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","flapwalk","up","zarking","up","1","1","1","1","1","1","1","1","1","1","1","1","The monster is zarking up to the cat.","flapwalk.up.cat","flapwalk.around.horse","crawl.up.swan","1","0","0","1","tiptoe.up.well","flapwalk.into.igloo","1","1","0","0","4 9 0 8 9","    04899","04899","no","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"22FQQ7Q670513AUPFETTWC1213WWCW","A3E6BYDQT3QTDL","Approved","Thu Sep 26 17:18:41 GMT 2013","Thu Sep 26 18:28:56 GMT 2013","Sun Oct 06 11:28:56 PDT 2013","Fri Sep 27 11:21:51 PDT 2013",NA,NA,4215,"100% (2/2)","100% (1/1)","100% (1/1)","really long","yes","USA",NA,NA,16,"3"
"36","109","a3e0f1599dg109","yellow background  with green and red ball bouncing around","4","1","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","crabwalk","into","krading","into","0","1","1","1","1","1","1","1","1","1","1","1","The monster is krading into the garage.","crabwalk.into.garage","crabwalk.down.birdhouse","hop.into.cabin","1","0","0","1","roll.into.tower","crabwalk.up.cat","1","1","0","0","1 5 9 7 0","    01579","01579","no","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"22FQQ7Q670513AUPFETTWC1213WWCW","A3E6BYDQT3QTDL","Approved","Thu Sep 26 17:18:41 GMT 2013","Thu Sep 26 18:28:56 GMT 2013","Sun Oct 06 11:28:56 PDT 2013","Fri Sep 27 11:21:51 PDT 2013",NA,NA,4215,"100% (2/2)","100% (1/1)","100% (1/1)","really long","yes","USA",NA,NA,16,"3"
"33","109","a3e0f1599dg109","yellow background  with green and red ball bouncing around","5","4","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","hop","around","molking","around","0","1","1","1","1","1","1","1","1","1","1","1","The monster is molking around the penguin.","hop.around.penguin","crabwalk.around.firehouse","hop.up.deer","0","1","1","0","hop.down.gazeebo","walk.around.goat","0","0","1","1","9 0 9 2 6","    02699","02699","no","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"22FQQ7Q670513AUPFETTWC1213WWCW","A3E6BYDQT3QTDL","Approved","Thu Sep 26 17:18:41 GMT 2013","Thu Sep 26 18:28:56 GMT 2013","Sun Oct 06 11:28:56 PDT 2013","Fri Sep 27 11:21:51 PDT 2013",NA,NA,4215,"100% (2/2)","100% (1/1)","100% (1/1)","really long","yes","USA",NA,NA,16,"3"
"41","109","a3e0f1599dg109","yellow background  with green and red ball bouncing around","6","8","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","walk","front","dacking","front","1","1","1","1","1","1","1","1","1","1","1","1","The monster is dacking in front of the elephant. ","walk.front.elephant","roll.front.giraffe","walk.over.sandpile","0","1","1","0","walk.through.hut","hop.front.bunny","0","0","1","1","1 6 2 0","   0126","0126","no","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"22FQQ7Q670513AUPFETTWC1213WWCW","A3E6BYDQT3QTDL","Approved","Thu Sep 26 17:18:41 GMT 2013","Thu Sep 26 18:28:56 GMT 2013","Sun Oct 06 11:28:56 PDT 2013","Fri Sep 27 11:21:51 PDT 2013",NA,NA,4215,"100% (2/2)","100% (1/1)","100% (1/1)","really long","yes","USA",NA,NA,16,"3"
"39","109","a3e0f1599dg109","yellow background  with green and red ball bouncing around","7","5","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","roll","between","torging","between","1","1","1","1","1","1","1","1","1","1","1","1","The monster is torging between the trees. ","roll.between.trees","roll.through.tent","walk.between.buildings","1","0","0","1","crabwalk.between.lights","roll.over.shrub","1","1","0","0","1 0 1 1 3","    01113","01113","no","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"22FQQ7Q670513AUPFETTWC1213WWCW","A3E6BYDQT3QTDL","Approved","Thu Sep 26 17:18:41 GMT 2013","Thu Sep 26 18:28:56 GMT 2013","Sun Oct 06 11:28:56 PDT 2013","Fri Sep 27 11:21:51 PDT 2013",NA,NA,4215,"100% (2/2)","100% (1/1)","100% (1/1)","really long","yes","USA",NA,NA,16,"3"
"38","109","a3e0f1599dg109","yellow background  with green and red ball bouncing around","8","6","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","stoopwalk","through","pimming","through","0","1","1","1","1","1","1","1","1","1","1","1","The monster is pimming through the flowers.","stoopwalk.through.flowers","tiptoe.through.lighthouse","stoopwalk.between.swings","0","1","1","1","stoopwalk.front.fishtank","crawl.through.pyramid","0","0","1","1","3 6 6 9 0","    03669","03669","no","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"22FQQ7Q670513AUPFETTWC1213WWCW","A3E6BYDQT3QTDL","Approved","Thu Sep 26 17:18:41 GMT 2013","Thu Sep 26 18:28:56 GMT 2013","Sun Oct 06 11:28:56 PDT 2013","Fri Sep 27 11:21:51 PDT 2013",NA,NA,4215,"100% (2/2)","100% (1/1)","100% (1/1)","really long","yes","USA",NA,NA,16,"3"
"43","109","a3e0f1599dg109","yellow background  with green and red ball bouncing around","9","4","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","hammer","crush","nibbing","hammer","1","1","1","1","1","1","1","1","1","1","1","1","The monster is nibbing the strawberries.","hammer.crush.strawberries","pliers.crush.candycanes","hammer.empty.brushcontainer","0","1","1","0","comb.crush.juicebox","hammer.cut.watermelon","0","","1","","3 1 0 6 8","    01368","01368","no","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"22FQQ7Q670513AUPFETTWC1213WWCW","A3E6BYDQT3QTDL","Approved","Thu Sep 26 17:18:41 GMT 2013","Thu Sep 26 18:28:56 GMT 2013","Sun Oct 06 11:28:56 PDT 2013","Fri Sep 27 11:21:51 PDT 2013",NA,NA,4215,"100% (2/2)","100% (1/1)","100% (1/1)","really long","yes","USA",NA,NA,16,"3"
"472","40","b13769840ee40","Red and green ball bouncing ","1","8","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","walk","front","dacking","front","0","1","0","0","0","0","0","1","1","0","0","0","The monster is dacking in front of the elephant. ","walk.front.elephant","roll.front.giraffe","walk.over.sandpile","0","0","1","1","walk.through.hut","hop.front.bunny","0","1","1","0","2 7 2 9 4","    22479","24729","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"479","40","b13769840ee40","Red and green ball bouncing ","10","8","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","trowel","flatten","rolting","trowel","1","1","1","1","1","1","1","1","1","1","1","0","The monster is rolting the sand.","trowel.flatten.sand","crowbar.flatten.donut","trowel.break.flowerpot","0","1","1","0","knife.flatten.sponge","trowel.rip.sack","0","","1","","1 1 1 3 5","    11135","51113","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"473","40","b13769840ee40","Red and green ball bouncing ","11","2","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","comb","rip","gossing","comb","1","1","1","1","1","1","1","1","1","1","1","0","The monster is gossing the armchair.","comb.rip.armchair","bat.rip.kite","comb.open.book","0","1","1","0","hammer.rip.shirt","comb.flatten.burger","0","","1","","6 0 2 9 7","    02679","06729","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"466","40","b13769840ee40","Red and green ball bouncing ","12","6","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","pliers","bend","klebbing","pliers","1","1","1","1","1","1","1","1","1","1","1","0","The monster is klebbing the candle.","pliers.bend.candle","hammer.bend.sunflower","pliers.cut.pizza","0","1","1","0","bat.bend.flagpole","pliers.empty.martiniglass","0","","1","","1 8 7 7 3","    13778","31877","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"480","40","b13769840ee40","Red and green ball bouncing ","13","4","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","hammer","crush","nibbing","hammer","1","1","1","1","1","1","1","1","1","1","1","0","The monster is nibbing the strawberries.","hammer.crush.strawberries","pliers.crush.candycanes","hammer.empty.brushcontainer","0","1","1","0","comb.crush.juicebox","hammer.cut.watermelon","0","","1","","6 1 7 6 0","    01667","61760","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"465","40","b13769840ee40","Red and green ball bouncing ","14","7","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","poker","empty","wugging","poker","1","1","1","0","1","1","1","1","1","1","1","0","The monster is wugging the trash.","poker.empty.trash","poker.crush.car","knife.empty.goblet","1","0","0","1","poker.bend.lamp","crowbar.empty.detergentcontainer","1","","0","","7 2 0","  027","027","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"467","40","b13769840ee40","Red and green ball bouncing ","15","3","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","crowbar","open","zicking","crowbar","1","1","1","1","1","1","1","1","1","1","1","0","The monster is zicking the grill.","crowbar.open.grill","crowbar.rip.pillow","trowel.open.door","1","0","0","1","crowbar.break.shoe","poker.open.window","1","","0","","7 1 2 8 7","    12778","72871","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"478","40","b13769840ee40","Red and green ball bouncing ","16","1","b1Motion_b2Causal","b1Path_b2Causal","Causal","Means","bat","break","blicking","bat","1","1","1","1","1","1","1","1","1","1","1","0","The monster is blicking the record.","bat.break.record","bat.flatten.cupcake","comb.break.cookies","1","0","0","1","bat.open.babybottle","pliers.break.eyeglasses","1","","0","","1 3 3 0 1","    01133","13301","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"476","40","b13769840ee40","Red and green ball bouncing ","2","7","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","tiptoe","over","birking","over","0","0","0","0","0","0","0","1","1","1","0","0","The monster is birking over the cone.","tiptoe.over.cone","tiptoe.front.snowplow","stoopwalk.over.haystack","1","1","0","0","flapwalk.over.plane","tiptoe.between.pigs","1","0","0","1","9 4 0 7 6","    04679","04976","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
"477","40","b13769840ee40","Red and green ball bouncing ","3","4","b1Motion_b2Causal","b1Path_b2Causal","Motion","Path","hop","around","molking","around","0","1","0","0","0","0","0","1","1","1","0","0","The monster is molking around the penguin.","hop.around.penguin","crabwalk.around.firehouse","hop.up.deer","0","0","1","1","hop.down.gazeebo","walk.around.goat","0","1","1","0","7 4 9 0 7","    04779","07974","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2M70CP5KXPTI080ZMTVPS7N3LTCYZQ","AM8OXQI5A3MRM","Submitted","Thu Sep 26 16:57:26 GMT 2013","Thu Sep 26 17:51:41 GMT 2013","Sun Oct 06 10:51:41 PDT 2013","",NA,NA,3255,"0% (0/0)","0% (0/0)","0% (0/0)","At times, I noticed the animation being shorter within the clip, while the ""+"" sign at the end was shown longer (when asked to decide if the clip showed the current verb. 
Also, when three examples of a new verb was shown, often none of the actions represented the correct verb at all. 
Each time the ""+"" sign was shown, it was always red, whereas the background color would change in reference to the background of the animation just played.","yes","USA",NA,NA,16,"30"
